index,language_key,language_sample,language_production,name,body,face,select_index,bg,next_index,appear_production,appear_production_time,appear_production_value,auto_next,my_name,gallery,bgm,bgm_fade_time,sfx,sfx_type,cg_production,ending
3200,story_1035,"나와 그의 거리는,",,,,,,112,3201,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3201,story_1036,완전히 사라진다.,,,,,,112,-1,,,,FALSE,FALSE,,CG_Music_2,1,,,CG_Fly_Yellow/CG_Flower,
3500,story_1037,"과거의 기억이, 그대로 남아 있었다.",,,,,,10,3501,,,,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
3501,story_1038,나를 죽이지 못했던 순간.,,,,,,10,3502,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3502,story_1039,그리고 그가 대신 모든 걸 잃어버리던 순간.,,,,,,10,3503,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3503,story_1040,“...아이야.”,,3,Character_Main_0,Character_Main_0_6,,10,3504,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3504,story_1041,"여전히, 같은 목소리였다.",,,Character_Main_0,Character_Main_0_6,,10,3505,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3505,story_1042,그 다정함이—,,,Character_Main_0,Character_Main_0_6,,10,3506,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3506,story_1043,지금은 더 아프게 파고든다.,,,Character_Main_0,Character_Main_0_6,,10,3507,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3507,story_1044,심장이 찢어질 것처럼 조여왔다.,,,Character_Main_0,Character_Main_0_6,,10,3508,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3508,story_1045,“...으...흑...”,,9,Character_Main_0,Character_Main_0_6,,10,3509,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3509,story_1046,“...나 때문에...”,,9,Character_Main_0,Character_Main_0_6,,10,3510,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3510,story_1047,“모든 걸 잃고...”,,9,Character_Main_0,Character_Main_0_6,,10,3511,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3511,story_1048,“기억까지 지우고...”,,9,Character_Main_0,Character_Main_0_6,,10,3512,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3512,story_1049,“...아무것도 모른 채 다시 나를 만나고...”,,9,Character_Main_0,Character_Main_0_6,,10,3513,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3513,story_1050,말보다 눈물이 먼저 떨어졌다.,,,Character_Main_0,Character_Main_0_6,,10,3514,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3514,story_1051,“...그건...”,,9,Character_Main_0,Character_Main_0_6,,10,3515,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3515,story_1052,“...너무 잔인하잖아요...”,,9,Character_Main_0,Character_Main_0_6,,10,3516,20/10,0/3,2/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3516,story_1053,“...제발...울지 말거라.”,,3,Character_Main_0,Character_Main_0_7,,10,3517,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3517,story_1054,"그의 손이, 내 뺨에 천천히 닿았다.",,,Character_Main_0,Character_Main_0_7,,10,3518,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3518,story_1055,따뜻하다.,,,Character_Main_0,Character_Main_0_7,,10,3519,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3519,story_1056,그래서 더 견딜 수 없었다.,,,Character_Main_0,Character_Main_0_7,,10,3520,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3520,story_1057,“...이건... 틀렸어요...”,,9,Character_Main_0,Character_Main_0_7,,10,3521,20/10,0/3,1.5/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3521,story_1058,“...이러면... 안되는 거잖아요...”,,9,Character_Main_0,Character_Main_0_7,,10,3522,20/10,0/3,1.5/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3522,story_1059,“애초에... 나는...”,,9,Character_Main_0,Character_Main_0_7,,10,3523,20/10,0/3,1.5/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3523,story_1060,“존재하면 안 되는 건데...”,,9,Character_Main_0,Character_Main_0_7,,10,3524,20/10,0/3,1.5/3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3524,story_1061,"죄책감에 숨이 조여오며,",,,Character_Main_0,Character_Main_0_7,,10,3525,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3525,story_1062,손의 떨림이 멈추지 않았다.,,,Character_Main_0,Character_Main_0_7,,10,3526,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3526,story_1063,“...아이야.”,,3,Character_Main_0,Character_Main_0_7,,10,3527,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3527,story_1064,“이번에는...”,,9,Character_Main_0,Character_Main_0_7,,10,3528,20/10,0/3,1/2.5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3528,story_1065,“...제대로 돌려놓을게요.”,,9,Character_Main_0,Character_Main_0_7,,10,3529,20/10,0/3,1/2.5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3529,story_1066,"그의 눈이, 처음으로 흔들렸다.",,,Character_Main_0,Character_Main_0_7,,10,3530,10,3,2.5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3530,story_1067,“...무슨... 소리를—”,,3,Character_Main_0,Character_Main_0_9,,10,3531,10,3,2.5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3531,story_1068,“이제... 알았으니까.”,,9,Character_Main_0,Character_Main_0_9,,10,3532,20/10, ,0.5/2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3532,story_1069,“당신이 왜 그때... 그런 선택을 했는지...”,,9,Character_Main_0,Character_Main_0_9,,10,3533,20/10,0/3,0.5/2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3533,story_1070,숨을 고른다.,,,Character_Main_0,Character_Main_0_9,,10,3534,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3534,story_1071,그리고—,,,Character_Main_0,Character_Main_0_9,,10,3535,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3535,story_1072,"조용히, 그러나 분명하게 말했다.",,,Character_Main_0,Character_Main_0_9,,10,3536,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3536,story_1073,“다친 당신을...내가 살렸었잖아요.”,,9,Character_Main_0,Character_Main_0_9,,10,3537,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3537,story_1074,“혼자 두면 더 아플까 봐...”,,9,Character_Main_0,Character_Main_0_9,,10,3538,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3538,story_1075,“...그래서 같이 있어주겠다고 했었는데...”,,9,Character_Main_0,Character_Main_0_9,,10,3539,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3539,story_1076,"눈물이, 다시 한 번 흘러내렸다.",,,Character_Main_0,Character_Main_0_9,,10,3540,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3540,story_1077,“그걸... 당신이 기억하고 있었잖아요...”,,9,Character_Main_0,Character_Main_0_9,,10,3541,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3541,story_1078,“그래서...나를 살린 거잖아요...”,,9,Character_Main_0,Character_Main_0_9,,10,3542,10,3,3,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3542,story_1079,“...그건—”,,3,Character_Main_0,Character_Main_0_6,,10,3543,10,3,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3543,story_1080,“...그러니까.”,,9,Character_Main_0,Character_Main_0_6,,10,3544,10,3,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3544,story_1081,"그의 말을, 조용히 끊었다.",,,Character_Main_0,Character_Main_0_6,,10,3545,10,3,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3545,story_1082,“당신이 나를 살렸으니까...”,,9,Character_Main_0,Character_Main_0_6,,10,3546,10,3,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3546,story_1083,“다시 한번—”,,9,Character_Main_0,Character_Main_0_6,,10,3547,10,3,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3547,story_1084,“내가 당신을 지킬게요.”,,9,Character_Main_0,Character_Main_0_6,,10,3548,10,3,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3548,story_1085,"그의 손을, 천천히 떼어냈다.",,,Character_Main_0,Character_Main_0_6,,10,3549,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3549,story_1086,“...안 된다.”,,3,Character_Main_0,Character_Main_0_6,,10,3550,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3550,story_1087,"“그건, 내가 선택한 일이다.”",,3,Character_Main_0,Character_Main_0_6,,10,3551,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3551,story_1088,“너는... 나를 살려준 아이야.”,,3,Character_Main_0,Character_Main_0_6,,10,3552,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3552,story_1089,“그러니—”,,3,Character_Main_0,Character_Main_0_6,,10,3553,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3553,story_1090,그의 앞에서 미소가—,,,Character_Main_0,Character_Main_0_9,,10,3554,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3554,story_1091,"처음으로, 제대로 지어졌다.",,,Character_Main_0,Character_Main_0_9,,10,3555,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3555,story_1092,“...하연...이제 충분해요.”,,9,Character_Main_0,Character_Main_0_9,,10,3556,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3556,story_1093,“그때 당신이 나를 한 번 살려준 걸로.”,,9,Character_Main_0,Character_Main_0_9,,10,3557,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3557,story_1094,"“그걸로, 전부 돌려받은 거니까요.”",,9,Character_Main_0,Character_Main_0_9,,10,3558,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3558,story_1095,그 순간 그가 나를 강하게 끌어당겼다.,,,,,,10,3559,17,2,5,FALSE,FALSE,,Subterranean Keys,,Clothes,1,CG_102_Fly,
3559,story_1096,“...!”,,9,Character_Main_0,Character_Main_0_14,,10,3560,17/23,2/2,5/5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3560,story_1097,입술이 닿는다.,,,Character_Main_0,Character_Main_0_14,,10,3561,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3561,story_1098,거칠게—,,,Character_Main_0,Character_Main_0_14,,10,3562,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3562,story_1099,붙잡듯이.,,,Character_Main_0,Character_Main_0_14,,10,3563,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3563,story_1100,놓치지 않겠다는 것처럼.,,,Character_Main_0,Character_Main_0_14,,10,3564,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3564,story_1101,"숨이 얽히고,",,,Character_Main_0,Character_Main_0_14,,10,3565,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3565,story_1102,그의 감정이 무너질 듯 쏟아진다.,,,Character_Main_0,Character_Main_0_14,,10,3566,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3566,story_1103,"그 짧은 순간조차 끝내고 싶지 않은 듯,",,,Character_Main_0,Character_Main_0_14,,10,3567,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3567,story_1104,그의 입술이 천천히 떨어졌다.,,,Character_Main_0,Character_Main_0_14,,10,3568,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3568,story_1105,“...가지 말거라...”,,3,Character_Main_0,Character_Main_0_14,,10,3569,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3569,story_1106,“...부탁이다...”,,3,Character_Main_0,Character_Main_0_14,,10,3570,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3570,story_1107,“제발...”,,3,Character_Main_0,Character_Main_0_14,,10,3571,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3571,story_1108,나는 작게 웃었다.,,,Character_Main_0,Character_Main_0_14,,10,3572,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3572,story_1109,“이제야...”,,9,Character_Main_0,Character_Main_0_13,,10,3573,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3573,story_1110,“조금 욕심 부리네요.”,,9,Character_Main_0,Character_Main_0_13,,10,3574,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3574,story_1111,그의 손을—,,,Character_Main_0,Character_Main_0_13,,10,3575,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3575,story_1112,다시 한번 천천히 떼어냈다.,,,Character_Main_0,Character_Main_0_13,,10,3576,,,,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
3576,story_1113,"내 주변의 빛이, 천천히 흩어졌다.",,,Character_Main_0,Character_Main_0_13,,10,3577,,,,FALSE,FALSE,,,,,,CG_102_Fly,
3577,story_1114,“...{0}...!”,,3,,,,113,3578,3/23/11,1/1/3,0/7/1,FALSE,TRUE,14,CG_Music_5,3,,,CG_102_Fly,
3578,story_1115,"그가 손을 뻗으며,",,,,,,113,3579,,,,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3579,story_1116,붙잡으려 하지만 늦었다.,,,,,,113,3580,11,3,1,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3580,story_1117,빛이 나를 삼키고,,,,,,113,3581,,,,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3581,story_1118,그의 목소리가 멀어졌다.,,,,,,113,3582,11,3,2,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3582,story_1119,마지막으로 보인 것은,,,,,,113,3583,,,,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3583,story_1120,"무너진 표정으로,",,,,,,113,3584,11,3,2,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3584,story_1121,울고 있는 그의 얼굴.,,,,,,113,3585,,,,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3585,story_1122,그리고,,,,,,113,3586,11,3,3,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3586,story_1123,"천천히, 본래의 신의 모습으로 돌아가는 그의 형상.",,,,,,114,3587,6,4,0,FALSE,FALSE,15,CG_Music_5,1,,,CG_102_Fly,
3587,story_1124,(...내가 대가를 치렀기 때문이겠지.),,9,,,,114,3588,11/1,3/1.5,3/0.3,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3588,story_1125,"(부디,)",,9,,,,114,3589,11/1,3/1.5,3.5/0.5,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,
3589,story_1126,(너무 많이 울지 않기를.),,9,,,,114,3590,11/1,4/1.5,3.5/1,FALSE,FALSE,,CG_Music_5,1,,,CG_102_Fly,2
3590,story_1127,조용한 신당.,,,,,,115,3591,8,1.5,0,FALSE,FALSE,16,CG_Music_6,1,,,CG_Fly_Yellow,
3591,story_1128,그는 여전히 그 자리에 남아 있다.,,,,,,115,3592,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3592,story_1129,하지만 이전과는 달랐다.,,,,,,115,3593,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3593,story_1130,“...{0}...”,,3,,,,115,3594,,,,FALSE,TRUE,,CG_Music_6,1,,,CG_Fly_Yellow,
3594,story_1131,기억은— 전부 돌아와 있다.,,,,,,115,3595,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3595,story_1132,단 하나도 빠짐없이.,,,,,,115,3596,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3596,story_1133,"그날의 선택도,",,,,,,115,3597,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3597,story_1134,"그 아이의 눈도,",,,,,,115,3598,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3598,story_1135,...마지막 순간까지.,,,,,,115,3599,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3599,story_1136,그래서 더 지워지지 않는다.,,,,,,115,3600,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3600,story_1137,“...왜...”,,3,,,,115,3601,20,3,1,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3601,story_1138,“...내가 아닌 네가...”,,3,,,,115,3602,20,3,1,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3602,story_1139,마지막 흔적처럼 손 위에 남아 있던,,,,,,115,3603,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_Fly_Yellow,
3603,story_1140,빛무리마저 서서히 흩어졌다.,,,,,,116,3604,8,3,0,FALSE,FALSE,17,CG_Music_6,1,,,,
3604,story_1141,그는 그 빛을 붙잡으려는 듯 손을 말아 쥐었다.,,,,,,116,3605,,,,FALSE,FALSE,,CG_Music_6,1,,,,
3605,story_1142,“...기다리마.”,,3,,,,116,3606,,,,FALSE,FALSE,,CG_Music_6,1,,,,
3606,story_1143,"“설령, 다시는 돌아오지 않는다 해도.”",,3,,,,116,3607,,,,FALSE,FALSE,,CG_Music_6,1,,,,
3607,story_1144,그날 이후—,,,,,,11,3608,8,1.5,0,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3608,story_1145,그는 신당을 떠나지 않았다.,,,,,,11,3609,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3609,story_1146,"신으로서가 아니라,",,,,,,11,3610,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3610,story_1147,남겨진 자리를 지키는 이로서.,,,,,,11,3611,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3611,story_1148,그저 그 자리에 남아 있었다.,,,,,,11,3612,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3612,story_1149,감정 공유는 완전히 끊어졌다.,,,,,,11,3613,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3613,story_1150,그래서 더 고통스러웠다.,,,,,,11,3614,,,,FALSE,FALSE,,CG_Music_6,1,,,CG_102_Fly,
3614,story_1151,"이제는, {0}의 감정이",,,,,,11,3615,,,,FALSE,TRUE,,CG_Music_6,1,,,CG_102_Fly,
3615,story_1152,전혀 전해지지 않았으니까.,,,,,,11,-2,,,,FALSE,FALSE,,CG_Music_6,3,,,,
3800,story_1153,“전부 말고...”,,9,Character_1,,,10,3801,,,,FALSE,FALSE,,Subterranean Keys,3,,,CG_102_Fly,
3801,story_1154,“조금만 확인할 수는 없나요...”,,9,Character_1,,,10,3802,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3802,story_1155,“욕심이 많구나.”,,5,Character_1,,,10,3803,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3803,story_1156,“좋다.”,,5,Character_1,,,10,3804,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3804,story_1157,“하지만...끝까지 보게 되지는 못할 것이다.”,,5,Character_1,,,10,3805,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3805,story_1158,빛이—,,,,,,10,3806,1/27,2/1,0.3/0.2,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3806,story_1159,"조각처럼 갈라져,",,,,,,10,3807,1/27,2/1,0.5/0.4,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3807,story_1160,우리에게 스며들었다.,,,,,,10,3808,1/27,2/1,1/0.8,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3808,story_1161,“잠깐...이 아이는...”,,8,,,,108,3809,2/20/28,2/0/1,0/2/1,FALSE,FALSE,10,Subterranean Keys,,,,CG_108,
3809,story_1162,“...저는...”,,8,,,,108,3810,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3810,story_1163,바닥에 쓰러져있는 어린시절의 나.,,,,,,108,3811,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3811,story_1164,숨이 가쁘다.,,,,,,108,3812,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3812,story_1165,“...살려주세요...”,,6,,,,108,3813,20,0,2,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3813,story_1166,그의 시선이—,,,,,,108,3814,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3814,story_1167,흔들린다.,,,,,,108,3815,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3815,story_1168,"내가 아는 그와 닮아 있는데,",,,,,,108,3816,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3816,story_1169,어딘가 낯설게 느껴졌다.,,,,,,108,3817,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3817,story_1170,“...이건...”,,9,,,,8,3818,8,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3818,story_1171,이건 기억이다.,,,,,,8,3819,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3819,story_1172,그런데—,,,,,,8,3820,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3820,story_1173,"감정이,",,,,,,8,3821,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3821,story_1174,비어 있다.,,,,,,8,3822,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3822,story_1175,“...도저히...”,,8,,,,109,3823,20/28,0/1,2/1,FALSE,FALSE,22,Subterranean Keys,,,,CG_108,
3823,story_1176,“...죽일 수 없습니다...”,,8,,,,109,3824,20/28,0/1,2.5/1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3824,story_1177,그는 분명 괴로워하고 있는데—,,,,,,109,3825,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3825,story_1178,"그 이유가,",,,,,,109,3826,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3826,story_1179,전해지지 않는다.,,,,,,109,3827,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3827,story_1180,“...이상해...”,,9,,,,109,3828,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3828,story_1181,“...왜...”,,9,,,,109,3829,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3829,story_1182,그의 선택이 보인다.,,,,,,109,3830,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3830,story_1183,“...제가 대신 받겠습니다.”,,8,,,,109,3831,20/28,0/1,1/1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3831,story_1184,하지만—,,,,,,109,3832,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3832,story_1185,그 순간.,,,,,,109,3833,28,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3833,story_1186,"뚝,",,,,,,8,3834,1,0.1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3834,story_1187,끊어졌다.,,,,,,8,3835,1,1,1,FALSE,FALSE,,Subterranean Keys,,,,CG_108,
3835,story_1188,“...!”,,9,,,,10,3836,1/23,1/1,1/5,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3836,story_1189,그 다음이 없다.,,,,,,10,3837,2,0.2,1,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3837,story_1190,“...아이야.”,,3,Character_Main_0,Character_Main_0_6,,10,3838,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3838,story_1191,"그의 목소리가,",,,Character_Main_0,Character_Main_0_6,,10,3839,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3839,story_1192,조금 낮게 가라앉아 있었다.,,,Character_Main_0,Character_Main_0_6,,10,3840,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3840,story_1193,“...왜...”,,9,Character_Main_0,Character_Main_0_6,,10,3841,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3841,story_1194,“왜 그렇게까지 했는지...”,,9,Character_Main_0,Character_Main_0_6,,10,3842,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3842,story_1195,“모르겠어요...”,,9,Character_Main_0,Character_Main_0_6,,10,3843,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3843,story_1196,“...그래도.”,,3,Character_Main_0,Character_Main_0_8,,10,3844,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3844,story_1197,"“그 선택은, 내가 한 거겠지.”",,3,Character_Main_0,Character_Main_0_8,,10,3845,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3845,story_1198,"그의 손이,",,,Character_Main_0,Character_Main_0_8,,10,3846,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3846,story_1199,아주 미세하게 힘이 들어갔다.,,,Character_Main_0,Character_Main_0_8,,10,3847,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3847,story_1200,“이상하구나.”,,3,Character_Main_0,Character_Main_0_8,,10,3848,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3848,story_1201,“기억은 흐릿한데—”,,3,Character_Main_0,Character_Main_0_8,,10,3849,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3849,story_1202,“가슴이 아프구나.”,,3,Character_Main_0,Character_Main_0_8,,10,3850,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3850,story_1203,"“그게, 조각의 대가다.”",,5,Character_1,,,10,3851,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3851,story_1204,“알 수는 있어도 이해할 수는 없지.”,,5,Character_1,,,10,3852,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3852,story_1205,"완전하지 않은 기억이,",,,,,,10,3853,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3853,story_1206,오히려 더 오래 남은듯하다.,,,,,,10,3854,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3854,story_1207,기억의 조각은—,,,,,,10,3855,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3855,story_1208,끝내 이어지지 않았다.,,,,,,10,3856,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3856,story_1209,"하지만, 충분했다.",,,,,,10,3857,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
3857,story_1210,“이제...알아요.”,,9,Character_Main_0,Character_Main_0_7,,10,3858,,,,FALSE,FALSE,,Subterranean Keys,,,,CG_102_Fly,
